,role,Sector,states,min salary,max salary,mean salary
3272,DS,Manufacturing, TX,93,151,122.0
3273,DS,Education, TX,93,151,122.0
3274,DS,Education, TX,93,151,122.0
3275,DS,Information Technology, TX,93,151,122.0
3276,DS,Information Technology, TX,93,151,122.0
3277,DS,Information Technology, TX,93,151,122.0
3278,DS,Information Technology, TX,93,151,122.0
3279,DS,Finance, TX,93,151,122.0
3280,DS,Information Technology, TX,93,151,122.0
3281,DS,Business Services, TX,93,151,122.0
3282,DS,Government, TX,93,151,122.0
3283,DS,Aerospace & Defense, TX,93,151,122.0
3284,DS,Manufacturing, TX,93,151,122.0
3285,DS,Information Technology, TX,93,151,122.0
3287,DS,Information Technology, TX,93,151,122.0
3288,DS,Finance, TX,93,151,122.0
3289,DS,Business Services, TX,93,151,122.0
3290,DS,Information Technology, TX,93,151,122.0
3291,DS,Information Technology, TX,93,151,122.0
3292,DS,Information Technology, TX,93,151,122.0
3293,DS,Health Care, TX,93,151,122.0
3294,DS,Information Technology, TX,93,151,122.0
3295,DS,Information Technology, TX,93,151,122.0
3296,DS,Business Services, TX,93,151,122.0
3297,DS,Accounting & Legal, TX,93,151,122.0
3298,DS,Education, TX,93,151,122.0
3299,DS,Information Technology, TX,93,151,122.0
3300,DS,Education, TX,93,151,122.0
3301,DS,Manufacturing, TX,100,152,126.0
3302,DS,Information Technology, TX,100,152,126.0
3303,DS,Information Technology, TX,100,152,126.0
3304,DS,Business Services, TX,100,152,126.0
3305,DS,Business Services, TX,100,152,126.0
3306,DS,Information Technology, TX,100,152,126.0
3307,DS,Government, TX,100,152,126.0
3308,DS,Education, TX,100,152,126.0
3309,DS,Aerospace & Defense, TX,100,152,126.0
3310,DS,"Oil, Gas, Energy & Utilities", TX,100,152,126.0
3311,DS,Information Technology, TX,100,152,126.0
3313,DS,Information Technology, TX,100,152,126.0
3314,DS,Education, TX,100,152,126.0
3315,DS,Business Services, TX,100,152,126.0
3316,DS,Information Technology, TX,100,152,126.0
3317,DS,Telecommunications, TX,100,152,126.0
3318,DS,Information Technology, TX,100,152,126.0
3319,DS,Information Technology, TX,100,152,126.0
3320,DS,Information Technology, TX,100,152,126.0
3321,DS,Media, TX,100,152,126.0
3322,DS,Information Technology, TX,100,152,126.0
3323,DS,Information Technology, TX,100,152,126.0
3324,DS,Information Technology, TX,100,152,126.0
3325,DS,Insurance, TX,100,152,126.0
3327,DS,Information Technology, TX,100,152,126.0
3328,DS,Information Technology, TX,100,152,126.0
3329,DS,Information Technology, TX,100,152,126.0
3332,DS,Information Technology, TX,38,68,53.0
3334,DS,Health Care, TX,38,68,53.0
3335,DS,Information Technology, TX,38,68,53.0
3336,DS,Information Technology, TX,38,68,53.0
3337,DS,Information Technology, TX,38,68,53.0
3339,DS,Information Technology, TX,38,68,53.0
3340,DS,Information Technology, TX,38,68,53.0
3341,DS,Information Technology, TX,38,68,53.0
3342,DS,Information Technology, TX,38,68,53.0
3343,DS,Insurance, TX,38,68,53.0
3344,DS,Information Technology, TX,38,68,53.0
3345,DS,Information Technology, TX,38,68,53.0
3346,DS,Information Technology, TX,38,68,53.0
3348,DS,Business Services, TX,38,68,53.0
3349,DS,Business Services, TX,38,68,53.0
3350,DS,Information Technology, TX,38,68,53.0
3351,DS,Information Technology, TX,38,68,53.0
3352,DS,Health Care, TX,38,68,53.0
3353,DS,Media, TX,38,68,53.0
3354,DS,Information Technology, TX,38,68,53.0
3355,DS,Information Technology, TX,38,68,53.0
3356,DS,Information Technology, TX,38,68,53.0
3358,DS,Information Technology, TX,38,68,53.0
3359,DS,Media, TX,73,111,92.0
3360,DS,Accounting & Legal, TX,73,111,92.0
3361,DS,Business Services, TX,73,111,92.0
3362,DS,Information Technology, TX,73,111,92.0
3363,DS,Information Technology, TX,73,111,92.0
3364,DS,Business Services, TX,73,111,92.0
3365,DS,Education, TX,73,111,92.0
3366,DS,Business Services, TX,73,111,92.0
3367,DS,Business Services, TX,73,111,92.0
3368,DS,Business Services, TX,73,111,92.0
3370,DS,Insurance, TX,73,111,92.0
3371,DS,Information Technology, TX,73,111,92.0
3372,DS,Education, TX,73,111,92.0
3373,DS,Business Services, TX,73,111,92.0
3374,DS,Information Technology, TX,73,111,92.0
3375,DS,Information Technology, TX,73,111,92.0
3376,DS,Information Technology, TX,73,111,92.0
3377,DS,Health Care, TX,73,111,92.0
3378,DS,Information Technology, TX,73,111,92.0
3379,DS,Consumer Services, TX,73,111,92.0
3380,DS,Education, TX,73,111,92.0
3381,DS,Accounting & Legal, TX,73,111,92.0
3383,DS,Business Services, TX,73,111,92.0
3384,DS,Insurance, TX,73,111,92.0
3385,DS,Education, TX,73,111,92.0
3386,DS,Business Services, TX,73,111,92.0
3387,DS,Education, TX,73,111,92.0
3388,DS,Information Technology, TX,73,111,92.0
3389,DS,Education, TX,82,129,105.5
3390,DS,Government, TX,82,129,105.5
3391,DS,Business Services, TX,82,129,105.5
3392,DS,Insurance, TX,82,129,105.5
3393,DS,Business Services, TX,82,129,105.5
3394,DS,Finance, TX,82,129,105.5
3395,DS,Finance, TX,82,129,105.5
3397,DS,Retail, TX,82,129,105.5
3398,DS,Information Technology, TX,82,129,105.5
3399,DS,Information Technology, TX,82,129,105.5
3400,DS,Business Services, TX,82,129,105.5
3401,DS,Information Technology, TX,82,129,105.5
3402,DS,Information Technology, TX,82,129,105.5
3403,DS,Manufacturing, TX,82,129,105.5
3404,DS,Business Services, TX,82,129,105.5
3405,DS,Finance, TX,82,129,105.5
3406,DS,Manufacturing, TX,82,129,105.5
3407,DS,Health Care, TX,82,129,105.5
3408,DS,Government, TX,82,129,105.5
3409,DS,Accounting & Legal, TX,82,129,105.5
3410,DS,Information Technology, TX,82,129,105.5
3411,DS,Insurance, TX,82,129,105.5
3412,DS,Business Services, TX,82,129,105.5
3413,DS,Information Technology, TX,82,129,105.5
3414,DS,"Construction, Repair & Maintenance", TX,82,129,105.5
3415,DS,Information Technology, TX,82,129,105.5
3416,DS,Information Technology, TX,82,129,105.5
3417,DS,Health Care, TX,82,129,105.5
3418,DS,Information Technology, TX,82,129,105.5
3419,DS,Information Technology, TX,74,144,109.0
3420,DS,Information Technology, TX,74,144,109.0
3421,DS,Information Technology, TX,74,144,109.0
3422,DS,Information Technology, TX,74,144,109.0
3423,DS,Information Technology, TX,74,144,109.0
3424,DS,Information Technology, TX,74,144,109.0
3425,DS,Information Technology, TX,74,144,109.0
3426,DS,Education, TX,74,144,109.0
3427,DS,Health Care, TX,74,144,109.0
3429,DS,Business Services, TX,74,144,109.0
3430,DS,Health Care, TX,74,144,109.0
3431,DS,Education, TX,74,144,109.0
3432,DS,Government, TX,74,144,109.0
3433,DS,Information Technology, TX,74,144,109.0
3434,DS,Business Services, TX,74,144,109.0
3435,DS,Information Technology, TX,74,144,109.0
3436,DS,Information Technology, TX,74,144,109.0
3437,DS,Consumer Services, TX,74,144,109.0
3438,DS,Accounting & Legal, TX,74,144,109.0
3439,DS,Information Technology, TX,74,144,109.0
3440,DS,Aerospace & Defense, TX,74,144,109.0
3441,DS,Information Technology, TX,74,144,109.0
3443,DS,Health Care, TX,74,144,109.0
3444,DS,Education, TX,74,144,109.0
3445,DS,Government, TX,74,144,109.0
3446,DS,Information Technology, TX,74,144,109.0
3447,DS,Information Technology, TX,74,144,109.0
3449,DS,Education, TX,41,66,53.5
3450,DS,Education, TX,41,66,53.5
3451,DS,Finance, TX,41,66,53.5
3452,DS,Biotech & Pharmaceuticals, TX,41,66,53.5
3453,DS,Health Care, TX,41,66,53.5
3454,DS,Consumer Services, TX,41,66,53.5
3455,DS,Information Technology, TX,41,66,53.5
3456,DS,Education, TX,41,66,53.5
3457,DS,Information Technology, TX,41,66,53.5
3458,DS,Education, TX,41,66,53.5
3459,DS,Transportation & Logistics, TX,41,66,53.5
3461,DS,Government, TX,41,66,53.5
3463,DS,Biotech & Pharmaceuticals, TX,59,113,86.0
3464,DS,Health Care, TX,59,113,86.0
3465,DS,Business Services, TX,59,113,86.0
3466,DS,Biotech & Pharmaceuticals, TX,59,113,86.0
3467,DS,Education, TX,59,113,86.0
3468,DS,Biotech & Pharmaceuticals, TX,59,113,86.0
3469,DS,Education, TX,59,113,86.0
3470,DS,Government, TX,59,113,86.0
3472,DS,Finance, TX,59,113,86.0
3473,DS,Business Services, TX,59,113,86.0
3474,DS,Business Services, TX,70,129,99.5
3475,DS,Biotech & Pharmaceuticals, TX,70,129,99.5
3476,DS,Business Services, TX,70,129,99.5
3477,DS,Government, TX,70,129,99.5
3479,DS,Information Technology, TX,70,129,99.5
3480,DS,Business Services, TX,70,129,99.5
3481,DS,Business Services, TX,70,129,99.5
3482,DS,Information Technology, TX,70,129,99.5
3483,DS,Aerospace & Defense, TX,70,129,99.5
3484,DS,Education, TX,70,129,99.5
3485,DS,Business Services, TX,70,129,99.5
3486,DS,"Construction, Repair & Maintenance", TX,70,129,99.5
3487,DS,Information Technology, TX,70,129,99.5
3488,DS,Information Technology, TX,70,129,99.5
3489,DS,Manufacturing, TX,70,129,99.5
3491,DS,Information Technology, TX,70,129,99.5
3492,DS,Business Services, TX,70,129,99.5
3493,DS,Information Technology, TX,70,129,99.5
3494,DS,Information Technology, TX,70,129,99.5
3495,DS,Information Technology, TX,70,129,99.5
3496,DS,Health Care, TX,70,129,99.5
3497,DS,Information Technology, TX,70,129,99.5
3498,DS,Information Technology, TX,50,110,80.0
3499,DS,Business Services, TX,50,110,80.0
3500,DS,Information Technology, TX,50,110,80.0
3502,DS,Information Technology, TX,50,110,80.0
3503,DS,Education, TX,50,110,80.0
3504,DS,Information Technology, TX,50,110,80.0
3505,DS,Information Technology, TX,50,110,80.0
3506,DS,Information Technology, TX,50,110,80.0
3508,DS,Education, TX,50,110,80.0
3509,DS,Information Technology, TX,50,110,80.0
3510,DS,Government, TX,50,110,80.0
3511,DS,Information Technology, TX,50,110,80.0
3513,DS,Education, TX,50,110,80.0
3514,DS,Information Technology, TX,50,110,80.0
3515,DS,Finance, TX,50,110,80.0
3516,DS,Education, TX,50,110,80.0
3517,DS,Business Services, TX,50,110,80.0
3520,DS,Information Technology, TX,50,110,80.0
3521,DS,Information Technology, TX,50,110,80.0
3522,DS,Accounting & Legal, TX,50,110,80.0
3523,DS,Education, TX,50,110,80.0
3524,DS,Business Services, TX,50,110,80.0
3525,DS,Finance, TX,50,110,80.0
3526,DS,Information Technology, TX,50,110,80.0
3527,DS,Business Services, TX,50,110,80.0
3528,DS,Information Technology, TX,62,112,87.0
3530,DS,Information Technology, TX,62,112,87.0
3531,DS,Business Services, TX,62,112,87.0
3533,DS,Information Technology, TX,62,112,87.0
3535,DS,Information Technology, TX,62,112,87.0
3536,DS,Education, TX,62,112,87.0
3537,DS,Manufacturing, TX,62,112,87.0
3538,DS,Biotech & Pharmaceuticals, TX,62,112,87.0
3539,DS,Government, TX,62,112,87.0
3541,DS,Information Technology, TX,62,112,87.0
3542,DS,Education, TX,62,112,87.0
3543,DS,Health Care, TX,62,112,87.0
3544,DS,Business Services, TX,62,112,87.0
3546,DS,Education, TX,62,112,87.0
3548,DS,Business Services, TX,62,112,87.0
3549,DS,Information Technology, TX,62,112,87.0
3550,DS,Education, TX,62,112,87.0
3551,DS,Education, TX,62,112,87.0
3552,DS,Accounting & Legal, TX,62,112,87.0
3553,DS,Government, TX,62,112,87.0
3554,DS,Information Technology, TX,62,112,87.0
3555,DS,Insurance, TX,62,112,87.0
3556,DS,Education, TX,62,112,87.0
3557,DS,Manufacturing, TX,62,112,87.0
3559,DS,Accounting & Legal, TX,114,185,149.5
3560,DS,Accounting & Legal, TX,114,185,149.5
3564,DS,Business Services, TX,114,185,149.5
3565,DS,Insurance, FL,61,94,77.5
3566,DS,Information Technology, FL,61,94,77.5
3569,DS,Government, FL,61,94,77.5
3570,DS,Business Services, FL,61,94,77.5
3571,DS,"Oil, Gas, Energy & Utilities", FL,61,94,77.5
3572,DS,Business Services, FL,61,94,77.5
3573,DS,Insurance, FL,61,94,77.5
3574,DS,Business Services, FL,61,94,77.5
3575,DS,Business Services, FL,61,94,77.5
3576,DS,Business Services, FL,61,94,77.5
3577,DS,Information Technology, FL,61,94,77.5
3580,DS,Information Technology, FL,61,94,77.5
3581,DS,Business Services, FL,61,94,77.5
3582,DS,Business Services, FL,61,94,77.5
3583,DS,Business Services, FL,61,94,77.5
3584,DS,Business Services, FL,61,94,77.5
3585,DS,Business Services, FL,61,94,77.5
3586,DS,Business Services, FL,61,94,77.5
3587,DS,Information Technology, FL,61,94,77.5
3588,DS,Insurance, FL,61,94,77.5
3589,DS,Transportation & Logistics, FL,61,94,77.5
3590,DS,Business Services, FL,61,94,77.5
3591,DS,Information Technology, FL,61,94,77.5
3593,DS,Biotech & Pharmaceuticals, FL,61,94,77.5
3594,DS,Business Services, FL,61,94,77.5
3596,DS,Government, FL,54,88,71.0
3597,DS,Business Services, FL,54,88,71.0
3598,DS,Non-Profit, FL,54,88,71.0
3600,DS,Non-Profit, FL,54,88,71.0
3601,DS,Insurance, FL,54,88,71.0
3603,DS,Health Care, FL,54,88,71.0
3604,DS,Government, FL,54,88,71.0
3605,DS,Insurance, FL,54,88,71.0
3606,DS,Health Care, FL,54,88,71.0
3608,DS,Health Care, FL,54,88,71.0
3609,DS,Business Services, FL,54,88,71.0
3610,DS,Business Services, FL,54,88,71.0
3611,DS,Business Services, FL,54,88,71.0
3612,DS,Information Technology, FL,54,88,71.0
3613,DS,Information Technology, FL,54,88,71.0
3614,DS,Health Care, FL,54,88,71.0
3615,DS,Business Services, FL,54,88,71.0
3616,DS,Business Services, FL,54,88,71.0
3617,DS,Business Services, FL,54,88,71.0
3619,DS,Retail, FL,54,88,71.0
3621,DS,Finance, FL,54,88,71.0
3622,DS,Non-Profit, FL,54,88,71.0
3623,DS,Finance, FL,54,88,71.0
3624,DS,Business Services, FL,54,88,71.0
3625,DS,Information Technology, FL,66,130,98.0
3626,DS,Government, FL,66,130,98.0
3627,DS,Business Services, FL,66,130,98.0
3628,DS,Business Services, FL,66,130,98.0
3630,DS,Non-Profit, FL,66,130,98.0
3631,DS,Information Technology, FL,66,130,98.0
3632,DS,Information Technology, FL,66,130,98.0
3634,DS,Finance, TX,96,155,125.5
3635,DS,Aerospace & Defense, TX,96,155,125.5
3636,DS,Finance, TX,96,155,125.5
3637,DS,Government, TX,96,155,125.5
3638,DS,Insurance, TX,96,155,125.5
3639,DS,Biotech & Pharmaceuticals, TX,96,155,125.5
3640,DS,Business Services, TX,96,155,125.5
3642,DS,Aerospace & Defense, TX,96,155,125.5
3643,DS,Information Technology, TX,96,155,125.5
3644,DS,Aerospace & Defense, TX,96,155,125.5
3646,DS,Government, TX,57,80,68.5
3647,DS,Finance, TX,57,80,68.5
3649,DS,Business Services, TX,57,80,68.5
3650,DS,Retail, TX,57,80,68.5
3651,DS,Business Services, TX,57,80,68.5
3653,DS,Information Technology, TX,57,80,68.5
3654,DS,Information Technology, TX,57,80,68.5
3655,DS,Finance, TX,57,80,68.5
3656,DS,"Oil, Gas, Energy & Utilities", TX,57,80,68.5
3657,DS,Information Technology, TX,57,80,68.5
3658,DS,Information Technology, TX,57,80,68.5
3660,DS,Business Services, TX,57,80,68.5
3661,DS,Business Services, TX,57,80,68.5
3662,DS,Information Technology, TX,57,80,68.5
3663,DS,Manufacturing, TX,57,80,68.5
3664,DS,Insurance, TX,57,80,68.5
3665,DS,Government, TX,47,84,65.5
3666,DS,Consumer Services, TX,47,84,65.5
3667,DS,Information Technology, TX,47,84,65.5
3668,DS,Information Technology, TX,47,84,65.5
3669,DS,Information Technology, TX,47,84,65.5
3670,DS,Finance, TX,47,84,65.5
3671,DS,Health Care, TX,47,84,65.5
3672,DS,Information Technology, TX,47,84,65.5
3673,DS,Information Technology, TX,47,84,65.5
3674,DS,Health Care, TX,47,84,65.5
3675,DS,Business Services, TX,47,84,65.5
3676,DS,Health Care, TX,47,84,65.5
3677,DS,Business Services, TX,39,71,55.0
3678,DS,Information Technology, TX,39,71,55.0
3679,DS,Information Technology, TX,39,71,55.0
3681,DS,Business Services, TX,39,71,55.0
3682,DS,Business Services, TX,39,71,55.0
3683,DS,Information Technology, TX,39,71,55.0
3686,DS,Information Technology, TX,55,98,76.5
3687,DS,Information Technology, TX,55,98,76.5
3688,DS,Information Technology, TX,55,98,76.5
3689,DS,Insurance, TX,55,98,76.5
3690,DS,Insurance, TX,55,98,76.5
3691,DS,Information Technology, TX,55,98,76.5
3692,DS,Finance, TX,55,98,76.5
3694,DS,Information Technology, TX,100,172,136.0
3695,DS,Business Services, TX,100,172,136.0
3696,DS,Information Technology, TX,100,172,136.0
3697,DS,Business Services, TX,100,172,136.0
3698,DS,Information Technology, TX,100,172,136.0
3699,DS,Finance, TX,100,172,136.0
3700,DS,Information Technology, TX,100,172,136.0
3701,DS,Information Technology, TX,100,172,136.0
3702,DS,Finance, TX,100,172,136.0
3703,DS,Information Technology, TX,100,172,136.0
3704,DS,Finance, TX,100,172,136.0
3705,DS,Information Technology, TX,100,172,136.0
3706,DS,Retail, TX,100,172,136.0
3707,DS,Information Technology, TX,100,172,136.0
3708,DS,Information Technology, TX,100,172,136.0
3710,DS,Finance, TX,100,172,136.0
3711,DS,Finance, TX,100,172,136.0
3712,DS,Business Services, TX,100,172,136.0
3713,DS,Information Technology, TX,100,172,136.0
3714,DS,Finance, TX,100,172,136.0
3715,DS,Health Care, TX,100,172,136.0
3716,DS,Business Services, TX,100,172,136.0
3717,DS,Finance, TX,100,172,136.0
3718,DS,Information Technology, TX,100,172,136.0
3719,DS,Information Technology, TX,100,172,136.0
3720,DS,Information Technology, TX,100,172,136.0
3721,DS,Information Technology, TX,100,172,136.0
3723,DS,Health Care, TX,93,103,98.0
3724,DS,Finance, TX,93,103,98.0
3725,DS,Information Technology, TX,93,103,98.0
3726,DS,Information Technology, TX,93,103,98.0
3727,DS,Information Technology, TX,93,103,98.0
3728,DS,Finance, TX,93,103,98.0
3729,DS,Business Services, TX,93,103,98.0
3730,DS,Finance, TX,93,103,98.0
3732,DS,Finance, OH,100,163,131.5
3733,DS,Finance, OH,100,163,131.5
3734,DS,Finance, OH,100,163,131.5
3735,DS,Finance, OH,100,163,131.5
3736,DS,Business Services, OH,100,163,131.5
3737,DS,Insurance, OH,100,163,131.5
3738,DS,Health Care, OH,100,163,131.5
3739,DS,Business Services, OH,100,163,131.5
3740,DS,Information Technology, OH,100,163,131.5
3741,DS,Business Services, OH,100,163,131.5
3742,DS,Information Technology, OH,100,163,131.5
3743,DS,Business Services, OH,100,163,131.5
3745,DS,Finance, OH,100,163,131.5
3746,DS,Information Technology, OH,100,163,131.5
3747,DS,Retail, OH,100,163,131.5
3748,DS,Information Technology, OH,100,163,131.5
3749,DS,Business Services, OH,100,163,131.5
3751,DS,Health Care, OH,100,163,131.5
3752,DS,Finance, OH,100,163,131.5
3753,DS,"Oil, Gas, Energy & Utilities", OH,100,163,131.5
3754,DS,Manufacturing, OH,100,163,131.5
3755,DS,Information Technology, OH,100,163,131.5
3756,DS,Education, OH,100,163,131.5
3757,DS,Information Technology, OH,100,163,131.5
3758,DS,Finance, OH,100,163,131.5
3759,DS,Business Services, OH,100,163,131.5
3760,DS,Government, OH,100,163,131.5
3761,DS,Information Technology, OH,100,163,131.5
3762,DS,Health Care, OH,98,160,129.0
3763,DS,Business Services, OH,98,160,129.0
